"state","first_infection","iso_code","country","region","Outbreak_id","Latitude","Longitude","Outbreak_start_date","level3_name","level2_name","level1_name"
"Washington",2022-04-25,"FRA","France","Europe","ob_101208","44.984539","1.289832",2022-04-04,"Sarlat-la-Canéda","Dordogne","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101209","44.677854","1.793112",2022-04-04,"Figeac","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101211","44.840092","1.608191",2022-04-02,"Gourdon","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101214","46.789525","-0.761211",2022-04-03,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101216","46.956385","-1.21427",2022-04-02,"La Roche-sur-Yon","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101219","46.87814","-0.835378",2022-04-03,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101291","45.028081","0.75491",2022-04-04,"Périgueux","Dordogne","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101294","47.458101","-1.139821",2022-04-01,"Ancenis","Loire-Atlantique","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101295","47.043907","-1.678912",2022-04-01,"Nantes","Loire-Atlantique","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101298","47.44561","-1.109636",2022-03-30,"Ancenis","Loire-Atlantique","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101301","47.13091","-0.926884",2022-03-30,"Cholet","Maine-et-Loire","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101302","45.064061","1.37292",2022-04-05,"Sarlat-la-Canéda","Dordogne","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101303","44.900618","1.632465",2022-03-30,"Gourdon","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101304","44.979023","1.509142",2022-03-30,"Gourdon","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101305","44.829592","1.78025",2022-04-03,"Figeac","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101347","46.615812","-1.600378",2022-04-02,"Les Sables-d'Olonne","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101348","46.665588","-0.682207",2022-04-03,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101349","46.972173","-1.24306",2022-04-04,"La Roche-sur-Yon","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101351","46.934121","-1.262881",2022-04-04,"La Roche-sur-Yon","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101352","46.839168","-0.683203",2022-04-04,"Bressuire","Deux-Sèvres","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101353","46.636909","-0.838414",2022-04-04,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101354","46.850136","-0.744256",2022-04-05,"Bressuire","Deux-Sèvres","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101356","46.9185","-0.551228",2022-04-05,"Bressuire","Deux-Sèvres","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101396","44.817988","1.509672",2022-04-06,"Gourdon","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101397","44.923794","1.5273",2022-04-06,"Gourdon","Lot","Occitanie"
"Washington",2022-04-25,"FRA","France","Europe","ob_101398","45.394281","1.13339",2022-04-04,"Nontron","Dordogne","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101399","44.925372","0.740563",2022-04-04,"Bergerac","Dordogne","Nouvelle-Aquitaine"
"Washington",2022-04-25,"FRA","France","Europe","ob_101400","47.318552","-0.710783",2022-04-05,"Angers","Maine-et-Loire","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101401","46.821685","-0.780377",2022-04-05,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101402","47.286498","-0.815164",2022-04-04,"Cholet","Maine-et-Loire","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101403","47.056206","-0.835519",2022-04-05,"Cholet","Maine-et-Loire","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101404","47.342557","-0.57605",2022-04-05,"Angers","Maine-et-Loire","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101405","47.444644","-1.084059",2022-04-06,"Ancenis","Loire-Atlantique","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101406","46.576918","-1.093731",2022-04-06,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101275","46.616357","-0.912811",2022-03-25,"Fontenay-le-Comte","Vendée","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101277","48.255196","4.335166",2022-03-31,"Troyes","Aube","Grand Est"
"Washington",2022-04-25,"FRA","France","Europe","ob_101323","47.256827","-2.269051",2022-03-30,"Saint-Nazaire","Loire-Atlantique","Pays de la Loire"
"Washington",2022-04-25,"FRA","France","Europe","ob_101332","46.558527","-1.787102",2022-03-25,"Les Sables-d'Olonne","Vendée","Pays de la Loire"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_100119","43.63","-80.39",2022-03-25,"Centre Wellington","Wellington","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_100905","43.55","-80.53",2022-03-25,"Woolwich","Waterloo","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101014","44.86","-81.05",2022-03-25,"South Bruce Peninsula","Bruce","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101016","44.46","-78.29",2022-03-29,"Smith-Ennismore-Lakefield","Peterborough","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101019","43.74","-80.38",2022-03-29,"Centre Wellington","Wellington","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101490","45.2","-74.56",2022-04-02,"South Glengarry","Stormont, Dundas and Glengarry","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101493","43.93","-79.32",2022-03-31,"Markham","York","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101500","44.05","-77.42",2022-03-31,"Prince Edward","Prince Edward","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101506","42.44","-82.09",2022-04-04,"Chatham-Kent","Chatham-Kent","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101513","43.92","-79.28",2022-04-03,"Markham","York","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101514","45.19","-74.52",2022-04-06,"South Glengarry","Stormont, Dundas and Glengarry","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101515","51.75","-113.95",2022-04-04,"Mountain View County","Division No. 6","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101516","51.77","-113.96",2022-04-04,"Mountain View County","Division No. 6","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101517","52.71","-113.57",2022-04-06,"Ponoka County","Division No. 8","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101518","51.6","-113.46",2022-04-07,"Kneehill County","Division No. 5","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101519","52.27","-112.12",2022-04-06,"Paintearth County No. 18","Division No. 7","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101520","52.93","-113.31",2022-04-08,"Wetaskiwin County No. 10","Division No. 11","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101555","51.17","-107.98",2022-03-27,"Monet No. 257","Division No. 8","Saskatchewan"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101593","50.93","-2.97",2022-04-02,"South Somerset","Somerset","England"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101594","52.27","1.06",2022-03-31,"Mid Suffolk","Suffolk","England"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101542","55.83","-4.33",2022-03-30,"Glasgow","Glasgow","Scotland"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101543","53.16","-1.05",2022-03-30,"Newark and Sherwood","Nottinghamshire","England"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101592","50.74","-3.7",2022-04-01,"Teignbridge","Devon","England"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101606","57.585","-4.07",2022-03-29,"Highland","Highland","Scotland"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101606","57.585","-4.07",2022-03-29,"Highland","Highland","Scotland"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101607","52.7","0.63",2022-03-30,"King's Lynn and West Norfolk","Cambridgeshire","England"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101607","52.7","0.63",2022-03-30,"King's Lynn and West Norfolk","Cambridgeshire","England"
"Washington",2022-04-25,"GBR","United Kingdom","Europe","ob_101608","57.73","-4.01",2022-03-28,"Highland","Highland","Scotland"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101095","44.511","-109.047",2022-03-25,NA,"Park","Wyoming"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101546","46.932","-96.849",2022-04-01,NA,"Cass","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101547","41.815","-103.661",2022-03-29,NA,"Scotts Bluff","Nebraska"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101548","47.15","-110.226",2022-03-29,NA,"Judith Basin","Montana"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101549","44.444","-69.066",2022-03-30,NA,"Waldo","Maine"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101550","43.015","-74.384",2022-03-31,NA,"Fulton","New York"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101551","44.508","-109.05",2022-03-27,NA,"Park","Wyoming"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101552","42.928","-76.558",2022-04-05,NA,"Cayuga","New York"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101553","44.186","-94.006",2022-04-06,NA,"Blue Earth","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101554","47.31","-101.394",2022-04-06,NA,"Mercer","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101561","48.769","-101.532",2022-04-17,NA,"Renville","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101563","45.135","-87.632",2022-04-05,NA,"Menominee","Michigan"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100242","45.748","-99.2",2022-03-26,NA,"McPherson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100244","44.876","-97.715",2022-03-26,NA,"Clark","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100246","43.387","-97.718",2022-03-25,NA,"Hutchinson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100268","42.741","-93.26",2022-03-25,NA,"Franklin","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100916","42.979","-97.838",2022-03-27,NA,"Bon Homme","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100917","43.753","-99.181",2022-03-28,NA,"Brule","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100921","45.766","-99.159",2022-03-30,NA,"McPherson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100923","43.169","-98.545",2022-03-31,NA,"Charles Mix","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100924","44.893","-98.212",2022-03-27,NA,"Spink","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100925","44.023","-97.129",2022-04-01,NA,"Lake","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101003","46.876","-99.747",2022-03-27,NA,"Kidder","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101010","46.008","-98.522",2022-03-29,NA,"Dickey","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101020","46.356","-98.318",2022-04-01,NA,"Lamoure","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101023","44.894","-98.102",2022-04-01,NA,"Spink","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101067","45.051","-96.103",2022-03-27,NA,"Lac qui Parle","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101087","45.104","-95.022",2022-04-02,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101088","44.456","-93.899",2022-04-02,NA,"Le Sueur","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101090","46.956","-95.703",2022-04-02,NA,"Becker","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101091","45.124","-95.001",2022-04-03,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101092","46.008","-94.395",2022-04-03,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101093","45.131","-94.963",2022-04-03,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101196","42.384","-93.639",2022-03-28,NA,"Hamilton","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101197","41.632","-94.493",2022-03-28,NA,"Guthrie","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101201","42.719","-95.091",2022-03-29,NA,"Buena Vista","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101206","42.734","-95.573",2022-03-31,NA,"Cherokee","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101210","42.731","-94.197",2022-03-30,NA,"Humboldt","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101215","42.422","-95.002",2022-04-02,NA,"Sac","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101220","42.426","-93.718",2022-04-02,NA,"Hamilton","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101228","37.201","-94.331",2022-03-31,NA,"Jasper","Missouri"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101230","46.355","-98.47",2022-04-02,NA,"Lamoure","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101509","45.355","-96.45",2022-04-03,NA,"Big Stone","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101511","45.135","-94.909",2022-04-06,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101512","45.976","-94.408",2022-04-04,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101521","44.434","-93.926",2022-04-06,NA,"Le Sueur","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101522","45.146","-94.501",2022-04-04,NA,"Meeker","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101523","45.995","-94.34",2022-04-03,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101524","46.276","-96.111",2022-04-06,NA,"Otter Tail","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101525","45.54","-94.207",2022-04-04,NA,"Stearns","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101526","45.559","-94.269",2022-04-07,NA,"Stearns","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101527","45.31","-95.603",2022-04-07,NA,"Swift","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101528","44.06","-93.511",2022-04-03,NA,"Waseca","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101529","44.054","-93.465",2022-04-04,NA,"Waseca","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101530","44.776","-94.993",2022-04-05,NA,"Renville","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101544","39.241","-106.877",2022-04-02,NA,"Pitkin","Colorado"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101545","41.573","-85.847",2022-04-03,NA,"Elkhart","Indiana"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101558","42.427","-93.143",2022-04-05,NA,"Hardin","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101559","45.142","-95.007",2022-04-08,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101560","46.019","-94.378",2022-04-09,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101562","46.017","-94.338",2022-04-10,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101564","45.97","-94.312",2022-04-10,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101565","44.8069","-95.5712",2022-04-09,NA,"Yellow Medicine","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101566","37.422","-93.836",2022-04-03,NA,"Dade","Missouri"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101568","47.524","-111.28",2022-04-05,NA,"Cascade","Montana"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101569","43.249","-78.193",2022-03-30,NA,"Orleans","New York"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101570","35.403","-78.021",2022-04-04,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101571","35.427","-77.991",2022-04-04,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101572","35.426","-77.963",2022-04-06,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101584","44.371","-98.173",2022-04-04,NA,"Beadle","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101585","45.448","-99.234",2022-04-06,NA,"Edmunds","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101586","45.036","-99.021",2022-04-03,NA,"Faulk","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101587","45.766","-99.2",2022-04-05,NA,"McPherson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101588","45.767","-99.24",2022-04-01,NA,"McPherson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101589","44.878","-98.337",2022-04-03,NA,"Spink","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101590","44.877","-97.734",2022-04-03,NA,"Clark","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101591","44.877","-97.755",2022-04-06,NA,"Clark","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101600","46.893","-98.754",2022-04-05,NA,"Stutsman","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101602","45.4011","-91.85",2022-04-08,NA,"Barron","Wisconsin"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101605","42.733","-87.801",2022-04-03,NA,"Racine","Wisconsin"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101555","51.17","-107.98",2022-03-27,"Monet No. 257","Division No. 8","Saskatchewan"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101659","49.88","-100",2022-04-08,"Cornwallis","Division No. 7","Manitoba"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101659","49.88","-100",2022-04-08,"Cornwallis","Division No. 7","Manitoba"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101514","45.19","-74.52",2022-04-06,"South Glengarry","Stormont, Dundas and Glengarry","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101519","52.27","-112.12",2022-04-06,"Paintearth County No. 18","Division No. 7","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101520","52.93","-113.31",2022-04-08,"Wetaskiwin County No. 10","Division No. 11","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101674","52.9","-112.91",2022-04-09,"Camrose County No. 22","Division No. 10","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101676","51.77","-113.88",2022-04-08,"Mountain View County","Division No. 6","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101677","44.15","-80.95",2022-04-03,"West Grey","Grey","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101678","43.93","-79.29",2022-04-11,"Markham","York","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101679","43.93","-79.28",2022-04-12,"Markham","York","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101680","45.22","-74.5",2022-04-08,"South Glengarry","Stormont, Dundas and Glengarry","Ontario"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101681","45.63","-72.1",2022-04-09,"Cleveland","Le Val-Saint-François","Québec"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101711","45.49","-71.48",2022-04-08,"Bury","Le Haut-Saint-François","Québec"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101713","45.21","-72.54",2022-04-09,"Lac-Brome","Brome-Missisquoi","Québec"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101714","45.72","-71.78",2022-04-16,"Wotton","Asbestos","Québec"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101721","51.61","-113.45",2022-04-13,"Kneehill County","Division No. 5","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101722","49.43","-112.37",2022-04-12,"Warner County No. 5","Division No. 2","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101723","51.76","-113.89",2022-04-10,"Mountain View County","Division No. 6","Alberta"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101725","50.5","-119.21",2022-04-07,"Spallumcheen","North Okanagan","British Columbia"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101726","49.6","-102.55",2022-04-12,"Brock No. 64","Division No. 1","Saskatchewan"
"Washington",2022-04-25,"CAN","Canada","Americas","ob_101727","51.46","-106.48",2022-04-15,"Rosedale No. 283","Division No. 11","Saskatchewan"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100922","45.4484","-99.104",2022-03-30,NA,"Edmunds","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_100925","44.023","-97.129",2022-04-01,NA,"Lake","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101004","45.938","-98.524",2022-03-29,NA,"Dickey","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101020","46.356","-98.318",2022-04-01,NA,"Lamoure","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101023","44.894","-98.102",2022-04-01,NA,"Spink","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101032","35.509","-78.307",2022-03-31,NA,"Johnston","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101033","35.35","-78.016",2022-04-01,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101034","35.346","-77.916",2022-04-03,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101035","43.049","-77.646",2022-03-25,NA,"Monroe","New York"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101067","45.051","-96.103",2022-03-27,NA,"Lac qui Parle","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101090","46.956","-95.703",2022-04-02,NA,"Becker","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101093","45.131","-94.963",2022-04-03,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101203","43.404","-95.642",2022-03-31,NA,"Osceola","Iowa"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101230","46.355","-98.47",2022-04-02,NA,"Lamoure","North Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101511","45.135","-94.909",2022-04-06,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101512","45.976","-94.408",2022-04-04,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101521","44.434","-93.926",2022-04-06,NA,"Le Sueur","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101522","45.146","-94.501",2022-04-04,NA,"Meeker","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101523","45.995","-94.34",2022-04-03,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101526","45.559","-94.269",2022-04-07,NA,"Stearns","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101527","45.31","-95.603",2022-04-07,NA,"Swift","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101529","44.054","-93.465",2022-04-04,NA,"Waseca","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101530","44.776","-94.993",2022-04-05,NA,"Renville","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101559","45.142","-95.007",2022-04-08,NA,"Kandiyohi","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101560","46.019","-94.378",2022-04-09,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101562","46.017","-94.338",2022-04-10,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101564","45.97","-94.312",2022-04-10,NA,"Morrison","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101565","44.8069","-95.5712",2022-04-09,NA,"Yellow Medicine","Minnesota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101568","47.524","-111.28",2022-04-05,NA,"Cascade","Montana"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101569","43.249","-78.193",2022-03-30,NA,"Orleans","New York"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101570","35.403","-78.021",2022-04-04,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101571","35.427","-77.991",2022-04-04,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101572","35.426","-77.963",2022-04-06,NA,"Wayne","North Carolina"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101584","44.371","-98.173",2022-04-04,NA,"Beadle","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101585","45.448","-99.234",2022-04-06,NA,"Edmunds","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101586","45.036","-99.021",2022-04-03,NA,"Faulk","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101587","45.766","-99.2",2022-04-05,NA,"McPherson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101588","45.767","-99.24",2022-04-01,NA,"McPherson","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101589","44.878","-98.337",2022-04-03,NA,"Spink","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101590","44.877","-97.734",2022-04-03,NA,"Clark","South Dakota"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101660","45.253","-87.572",2022-04-08,NA,"Menominee","Michigan"
"Washington",2022-04-25,"USA","United States of America","Americas","ob_101661","35.427","-78.043",2022-04-11,NA,"Wayne","North Carolina"
